SubNum,Trial,Order,IDAll,IDSI,IDSD,IDSI_NoSat,SouthernnessIndividual,Healthfulness,Tastiness,Fillingness,Want,Southernness,ConsHealthy,ConsFilling,ConsTasty
57,24,1,4.4286,4.5,4.25,4.3333,1,1,6,6,7,1.6962,2.3671,6.1772,6.1266
58,1,2,4.1538,4.2222,4,4.2,7,4,6,6,6,6.6709,2.2785,6.4304,6.6329
58,2,2,4.1538,4.2222,4,4.2,6,4,5,6,4,6.4557,3.3077,5.6329,5.557
58,3,2,4.1538,4.2222,4,4.2,4,5,5,6,4,5.9114,3.557,4.359,5.0886
58,4,2,4.1538,4.2222,4,4.2,7,6,5,6,5,6.5316,2.3544,6.3291,6.1013
58,5,2,4.1538,4.2222,4,4.2,4,5,5,6,4,6.0253,2.7468,5.2436,5.9241
58,6,2,4.1538,4.2222,4,4.2,4,5,4,3,4,6.5949,3.9114,3.0513,6.1266
58,7,2,4.1538,4.2222,4,4.2,7,6,6,5,6,3.2658,6.1266,5.8228,5.962
58,8,2,4.1538,4.2222,4,4.2,5,4,4,5,5,2.4231,6.1282,4.9231,5.2179
58,9,2,4.1538,4.2222,4,4.2,5,3,4,4,5,2.9114,4.8462,5.038,4.5696
58,10,2,4.1538,4.2222,4,4.2,6,3,4,5,6,2.8228,4.7468,5,4.7722
58,11,2,4.1538,4.2222,4,4.2,6,5,5,4,6,4.1013,5.7848,3.3165,5.962
58,12,2,4.1538,4.2222,4,4.2,3,4,5,5,2,2.481,6.6456,3.4937,4.6709
58,13,2,4.1538,4.2222,4,4.2,5,6,4,6,2,5.6329,5.0886,5.1013,3.9494
58,14,2,4.1538,4.2222,4,4.2,4,4,4,3,2,5.4051,5.4557,4.859,4.3544
58,15,2,4.1538,4.2222,4,4.2,4,6,4,4,4,5.7722,5.6962,5,6.0886
58,16,2,4.1538,4.2222,4,4.2,5,4,4,5,3,4.519,4.7179,5.5513,4.9241
58,17,2,4.1538,4.2222,4,4.2,3,4,4,5,3,5.3038,5.6582,3.9241,4.1139
58,18,2,4.1538,4.2222,4,4.2,5,5,2,3,5,5.6835,4.7342,3.0127,6.0886
58,19,2,4.1538,4.2222,4,4.2,5,6,5,5,4,3.1139,2.7089,5.6282,6.1392
58,20,2,4.1538,4.2222,4,4.2,6,5,5,4,6,3.2785,2.0641,5.0759,6.0127
58,21,2,4.1538,4.2222,4,4.2,4,3,4,5,5,1.8228,2.519,6.0759,6.3165
58,22,2,4.1538,4.2222,4,4.2,3,3,5,5,3,2.6835,2.6835,4.0253,4.4557
58,23,2,4.1538,4.2222,4,4.2,6,5,4,4,4,3.038,2.0253,5.0506,6.2911
58,24,2,4.1538,4.2222,4,4.2,5,3,6,5,5,1.6962,2.3671,6.1772,6.1266
59,1,1,3.8571,3.8,4,3.6667,4,2,6,6,7,6.6709,2.2785,6.4304,6.6329
59,2,1,3.8571,3.8,4,3.6667,6,6,4,6,2,6.4557,3.3077,5.6329,5.557
59,3,1,3.8571,3.8,4,3.6667,5,5,5,5,2,5.9114,3.557,4.359,5.0886
59,4,1,3.8571,3.8,4,3.6667,6,5,7,6,7,6.5316,2.3544,6.3291,6.1013
59,5,1,3.8571,3.8,4,3.6667,5,4,7,6,6,6.0253,2.7468,5.2436,5.9241
59,6,1,3.8571,3.8,4,3.6667,4,4,6,2,7,6.5949,3.9114,3.0513,6.1266
59,7,1,3.8571,3.8,4,3.6667,5,6,6,6,6,3.2658,6.1266,5.8228,5.962
59,8,1,3.8571,3.8,4,3.6667,5,6,4,6,3,2.4231,6.1282,4.9231,5.2179
59,9,1,3.8571,3.8,4,3.6667,4,6,5,5,2,2.9114,4.8462,5.038,4.5696
59,10,1,3.8571,3.8,4,3.6667,6,6,5,6,6,2.8228,4.7468,5,4.7722
59,11,1,3.8571,3.8,4,3.6667,3,7,6,1,7,4.1013,5.7848,3.3165,5.962
59,12,1,3.8571,3.8,4,3.6667,4,7,4,4,5,2.481,6.6456,3.4937,4.6709
59,13,1,3.8571,3.8,4,3.6667,5,7,5,3,3,5.6329,5.0886,5.1013,3.9494
59,14,1,3.8571,3.8,4,3.6667,4,5,5,3,4,5.4051,5.4557,4.859,4.3544
59,15,1,3.8571,3.8,4,3.6667,6,6,5,5,7,5.7722,5.6962,5,6.0886
59,16,1,3.8571,3.8,4,3.6667,5,6,5,3,4,4.519,4.7179,5.5513,4.9241
59,17,1,3.8571,3.8,4,3.6667,5,6,5,5,4,5.3038,5.6582,3.9241,4.1139
59,18,1,3.8571,3.8,4,3.6667,4,4,6,2,7,5.6835,4.7342,3.0127,6.0886
59,19,1,3.8571,3.8,4,3.6667,4,4,7,5,7,3.1139,2.7089,5.6282,6.1392
59,20,1,3.8571,3.8,4,3.6667,4,3,6,4,7,3.2785,2.0641,5.0759,6.0127
59,21,1,3.8571,3.8,4,3.6667,3,3,6,4,6,1.8228,2.519,6.0759,6.3165
59,22,1,3.8571,3.8,4,3.6667,5,5,4,5,4,2.6835,2.6835,4.0253,4.4557
59,23,1,3.8571,3.8,4,3.6667,4,4,7,5,7,3.038,2.0253,5.0506,6.2911
59,24,1,3.8571,3.8,4,3.6667,3,3,7,6,7,1.6962,2.3671,6.1772,6.1266
60,1,1,2.1429,2.2,2,2,6,2,6,5,5,6.6709,2.2785,6.4304,6.6329
60,2,1,2.1429,2.2,2,2,5,2,5,6,3,6.4557,3.3077,5.6329,5.557
60,3,1,2.1429,2.2,2,2,6,3,6,6,6,5.9114,3.557,4.359,5.0886
60,4,1,2.1429,2.2,2,2,6,2,5,5,5,6.5316,2.3544,6.3291,6.1013
60,5,1,2.1429,2.2,2,2,3,2,6,5,5,6.0253,2.7468,5.2436,5.9241
60,6,1,2.1429,2.2,2,2,6,5,6,4,2,6.5949,3.9114,3.0513,6.1266
60,7,1,2.1429,2.2,2,2,2,6,6,5,5,3.2658,6.1266,5.8228,5.962
60,8,1,2.1429,2.2,2,2,2,4,5,6,3,2.4231,6.1282,4.9231,5.2179
60,9,1,2.1429,2.2,2,2,2,4,1,5,1,2.9114,4.8462,5.038,4.5696
60,10,1,2.1429,2.2,2,2,2,4,5,5,1,2.8228,4.7468,5,4.7722
60,11,1,2.1429,2.2,2,2,2,6,6,4,2,4.1013,5.7848,3.3165,5.962
60,12,1,2.1429,2.2,2,2,2,6,3,4,1,2.481,6.6456,3.4937,4.6709
60,13,1,2.1429,2.2,2,2,2,4,1,5,1,5.6329,5.0886,5.1013,3.9494
60,14,1,2.1429,2.2,2,2,4,3,5,5,1,5.4051,5.4557,4.859,4.3544
60,15,1,2.1429,2.2,2,2,5,3,6,5,5,5.7722,5.6962,5,6.0886
60,16,1,2.1429,2.2,2,2,2,3,5,6,2,4.519,4.7179,5.5513,4.9241
60,17,1,2.1429,2.2,2,2,3,5,4,5,2,5.3038,5.6582,3.9241,4.1139
60,18,1,2.1429,2.2,2,2,2,5,6,4,2,5.6835,4.7342,3.0127,6.0886
60,19,1,2.1429,2.2,2,2,2,3,6,5,4,3.1139,2.7089,5.6282,6.1392
60,20,1,2.1429,2.2,2,2,3,2,6,5,6,3.2785,2.0641,5.0759,6.0127
60,21,1,2.1429,2.2,2,2,2,3,5,4,1,1.8228,2.519,6.0759,6.3165
60,22,1,2.1429,2.2,2,2,2,3,4,5,1,2.6835,2.6835,4.0253,4.4557
60,23,1,2.1429,2.2,2,2,2,3,7,5,7,3.038,2.0253,5.0506,6.2911
60,24,1,2.1429,2.2,2,2,2,3,6,5,4,1.6962,2.3671,6.1772,6.1266
61,1,1,5,5,5,5,7,7,7,7,7,6.6709,2.2785,6.4304,6.6329
61,2,1,5,5,5,5,7,7,7,7,7,6.4557,3.3077,5.6329,5.557
61,3,1,5,5,5,5,7,7,7,7,7,5.9114,3.557,4.359,5.0886
61,4,1,5,5,5,5,7,7,7,7,7,6.5316,2.3544,6.3291,6.1013
61,5,1,5,5,5,5,7,7,7,7,7,6.0253,2.7468,5.2436,5.9241
61,6,1,5,5,5,5,7,7,7,7,7,6.5949,3.9114,3.0513,6.1266
61,7,1,5,5,5,5,5,7,7,7,6,3.2658,6.1266,5.8228,5.962
61,8,1,5,5,5,5,7,7,7,7,7,2.4231,6.1282,4.9231,5.2179
61,9,1,5,5,5,5,3,7,7,7,7,2.9114,4.8462,5.038,4.5696
61,10,1,5,5,5,5,3,7,7,7,7,2.8228,4.7468,5,4.7722
61,11,1,5,5,5,5,7,7,7,7,7,4.1013,5.7848,3.3165,5.962
61,12,1,5,5,5,5,4,7,7,7,7,2.481,6.6456,3.4937,4.6709
61,13,1,5,5,5,5,7,7,7,7,6,5.6329,5.0886,5.1013,3.9494
61,14,1,5,5,5,5,7,7,7,7,7,5.4051,5.4557,4.859,4.3544
61,15,1,5,5,5,5,7,7,7,7,7,5.7722,5.6962,5,6.0886
61,16,1,5,5,5,5,7,7,7,7,7,4.519,4.7179,5.5513,4.9241
61,17,1,5,5,5,5,7,7,7,7,7,5.3038,5.6582,3.9241,4.1139
61,18,1,5,5,5,5,7,7,7,7,7,5.6835,4.7342,3.0127,6.0886
61,19,1,5,5,5,5,3,7,7,7,7,3.1139,2.7089,5.6282,6.1392
61,20,1,5,5,5,5,5,7,7,7,7,3.2785,2.0641,5.0759,6.0127
61,21,1,5,5,5,5,2,7,7,7,7,1.8228,2.519,6.0759,6.3165
61,22,1,5,5,5,5,3,7,7,7,7,2.6835,2.6835,4.0253,4.4557
61,23,1,5,5,5,5,4,7,7,7,7,3.038,2.0253,5.0506,6.2911
61,24,1,5,5,5,5,1,7,7,7,7,1.6962,2.3671,6.1772,6.1266
62,1,2,2.3571,2.1,3,1.8333,6,2,6,6,2,6.6709,2.2785,6.4304,6.6329
62,2,2,2.3571,2.1,3,1.8333,6,3,4,4,1,6.4557,3.3077,5.6329,5.557
62,3,2,2.3571,2.1,3,1.8333,6,3,5,5,2,5.9114,3.557,4.359,5.0886
62,4,2,2.3571,2.1,3,1.8333,6,2,5,5,1,6.5316,2.3544,6.3291,6.1013
62,5,2,2.3571,2.1,3,1.8333,6,2,6,5,3,6.0253,2.7468,5.2436,5.9241
62,6,2,2.3571,2.1,3,1.8333,7,3,6,5,4,6.5949,3.9114,3.0513,6.1266
62,7,2,2.3571,2.1,3,1.8333,5,5,5,4,1,3.2658,6.1266,5.8228,5.962
62,8,2,2.3571,2.1,3,1.8333,4,6,4,4,1,2.4231,6.1282,4.9231,5.2179
62,9,2,2.3571,2.1,3,1.8333,4,5,4,4,1,2.9114,4.8462,5.038,4.5696
62,10,2,2.3571,2.1,3,1.8333,5,5,4,4,2,2.8228,4.7468,5,4.7722
62,11,2,2.3571,2.1,3,1.8333,6,2,5,3,4,4.1013,5.7848,3.3165,5.962
62,12,2,2.3571,2.1,3,1.8333,4,7,5,5,3,2.481,6.6456,3.4937,4.6709
62,13,2,2.3571,2.1,3,1.8333,6,5,4,4,2,5.6329,5.0886,5.1013,3.9494
62,14,2,2.3571,2.1,3,1.8333,5,3,5,5,3,5.4051,5.4557,4.859,4.3544
62,15,2,2.3571,2.1,3,1.8333,6,3,3,5,2,5.7722,5.6962,5,6.0886
62,16,2,2.3571,2.1,3,1.8333,5,3,5,5,3,4.519,4.7179,5.5513,4.9241
62,17,2,2.3571,2.1,3,1.8333,6,4,5,5,2,5.3038,5.6582,3.9241,4.1139
62,18,2,2.3571,2.1,3,1.8333,5,3,6,4,4,5.6835,4.7342,3.0127,6.0886
62,19,2,2.3571,2.1,3,1.8333,4,4,6,5,4,3.1139,2.7089,5.6282,6.1392
62,20,2,2.3571,2.1,3,1.8333,4,2,5,3,3,3.2785,2.0641,5.0759,6.0127
62,21,2,2.3571,2.1,3,1.8333,3,2,5,4,2,1.8228,2.519,6.0759,6.3165
62,22,2,2.3571,2.1,3,1.8333,5,2,6,5,2,2.6835,2.6835,4.0253,4.4557
62,23,2,2.3571,2.1,3,1.8333,4,2,5,4,3,3.038,2.0253,5.0506,6.2911
62,24,2,2.3571,2.1,3,1.8333,3,2,6,3,3,1.6962,2.3671,6.1772,6.1266
63,1,1,4,4,4,3.8333,7,4,7,5,7,6.6709,2.2785,6.4304,6.6329
63,2,1,4,4,4,3.8333,7,4,6,5,7,6.4557,3.3077,5.6329,5.557
63,3,1,4,4,4,3.8333,6,4,6,3,5,5.9114,3.557,4.359,5.0886
63,4,1,4,4,4,3.8333,7,4,7,6,7,6.5316,2.3544,6.3291,6.1013
63,5,1,4,4,4,3.8333,6,5,4,5,5,6.0253,2.7468,5.2436,5.9241
63,6,1,4,4,4,3.8333,6,6,6,2,6,6.5949,3.9114,3.0513,6.1266
63,7,1,4,4,4,3.8333,3,5,5,4,4,3.2658,6.1266,5.8228,5.962
63,8,1,4,4,4,3.8333,2,4,5,3,4,2.4231,6.1282,4.9231,5.2179
63,9,1,4,4,4,3.8333,2,5,5,3,3,2.9114,4.8462,5.038,4.5696
63,10,1,4,4,4,3.8333,2,4,4,6,3,2.8228,4.7468,5,4.7722
63,11,1,4,4,4,3.8333,3,5,5,3,2,4.1013,5.7848,3.3165,5.962
63,12,1,4,4,4,3.8333,3,7,3,3,1,2.481,6.6456,3.4937,4.6709
63,13,1,4,4,4,3.8333,6,5,3,5,2,5.6329,5.0886,5.1013,3.9494
63,14,1,4,4,4,3.8333,6,6,5,6,3,5.4051,5.4557,4.859,4.3544
63,15,1,4,4,4,3.8333,6,6,5,4,4,5.7722,5.6962,5,6.0886
63,16,1,4,4,4,3.8333,5,6,4,5,2,4.519,4.7179,5.5513,4.9241
63,17,1,4,4,4,3.8333,6,6,4,4,2,5.3038,5.6582,3.9241,4.1139
63,18,1,4,4,4,3.8333,6,6,6,3,6,5.6835,4.7342,3.0127,6.0886
63,19,1,4,4,4,3.8333,3,4,5,4,5,3.1139,2.7089,5.6282,6.1392
63,20,1,4,4,4,3.8333,3,3,5,4,2,3.2785,2.0641,5.0759,6.0127
63,21,1,4,4,4,3.8333,1,3,4,6,2,1.8228,2.519,6.0759,6.3165
63,22,1,4,4,4,3.8333,2,3,3,2,1,2.6835,2.6835,4.0253,4.4557
63,23,1,4,4,4,3.8333,3,4,6,6,6,3.038,2.0253,5.0506,6.2911
63,24,1,4,4,4,3.8333,2,2,6,5,3,1.6962,2.3671,6.1772,6.1266
64,1,2,5,5,5,5,7,1,6,6,6,6.6709,2.2785,6.4304,6.6329
64,2,2,5,5,5,5,7,1,4,4,2,6.4557,3.3077,5.6329,5.557
64,3,2,5,5,5,5,7,1,7,7,6,5.9114,3.557,4.359,5.0886
64,4,2,5,5,5,5,6,1,6,6,4,6.5316,2.3544,6.3291,6.1013
64,5,2,5,5,5,5,7,1,7,7,5,6.0253,2.7468,5.2436,5.9241
64,6,2,5,5,5,5,7,4,7,1,6,6.5949,3.9114,3.0513,6.1266
64,7,2,5,5,5,5,1,6,5,4,3,3.2658,6.1266,5.8228,5.962
64,8,2,5,5,5,5,1,7,5,5,2,2.4231,6.1282,4.9231,5.2179
64,9,2,5,5,5,5,4,4,4,4,3,2.9114,4.8462,5.038,4.5696
64,10,2,5,5,5,5,1,6,4,4,2,2.8228,4.7468,5,4.7722
64,11,2,5,5,5,5,5,6,6,2,3,4.1013,5.7848,3.3165,5.962
64,12,2,5,5,5,5,6,7,7,4,7,2.481,6.6456,3.4937,4.6709
64,13,2,5,5,5,5,7,4,2,6,NaN,5.6329,5.0886,5.1013,3.9494
64,14,2,5,5,5,5,7,7,3,5,NaN,5.4051,5.4557,4.859,4.3544
64,15,2,5,5,5,5,6,6,6,6,7,5.7722,5.6962,5,6.0886
64,16,2,5,5,5,5,1,5,4,4,NaN,4.519,4.7179,5.5513,4.9241
64,17,2,5,5,5,5,6,6,6,6,6,5.3038,5.6582,3.9241,4.1139
64,18,2,5,5,5,5,7,7,7,2,7,5.6835,4.7342,3.0127,6.0886
64,19,2,5,5,5,5,2,4,4,5,3,3.1139,2.7089,5.6282,6.1392
64,20,2,5,5,5,5,4,2,6,5,6,3.2785,2.0641,5.0759,6.0127
64,21,2,5,5,5,5,3,2,6,6,7,1.8228,2.519,6.0759,6.3165
64,22,2,5,5,5,5,1,4,4,4,NaN,2.6835,2.6835,4.0253,4.4557
64,23,2,5,5,5,5,3,2,7,5,7,3.038,2.0253,5.0506,6.2911
64,24,2,5,5,5,5,1,1,5,5,5,1.6962,2.3671,6.1772,6.1266
65,1,1,3.1429,3,3.5,2.6667,7,1,7,7,7,6.6709,2.2785,6.4304,6.6329
65,2,1,3.1429,3,3.5,2.6667,7,5,7,7,5,6.4557,3.3077,5.6329,5.557
65,3,1,3.1429,3,3.5,2.6667,7,4,7,6,7,5.9114,3.557,4.359,5.0886
65,4,1,3.1429,3,3.5,2.6667,7,1,7,7,6,6.5316,2.3544,6.3291,6.1013
65,5,1,3.1429,3,3.5,2.6667,4,4,7,4,7,6.0253,2.7468,5.2436,5.9241
65,6,1,3.1429,3,3.5,2.6667,7,5,7,5,1,6.5949,3.9114,3.0513,6.1266
65,7,1,3.1429,3,3.5,2.6667,3,7,6,7,3,3.2658,6.1266,5.8228,5.962
65,8,1,3.1429,3,3.5,2.6667,1,7,6,6,3,2.4231,6.1282,4.9231,5.2179
65,9,1,3.1429,3,3.5,2.6667,3,5,6,4,4,2.9114,4.8462,5.038,4.5696
65,10,1,3.1429,3,3.5,2.6667,1,7,6,4,2,2.8228,4.7468,5,4.7722
65,11,1,3.1429,3,3.5,2.6667,7,7,7,5,4,4.1013,5.7848,3.3165,5.962
65,12,1,3.1429,3,3.5,2.6667,2,7,7,2,3,2.481,6.6456,3.4937,4.6709
65,13,1,3.1429,3,3.5,2.6667,4,7,2,4,1,5.6329,5.0886,5.1013,3.9494
65,14,1,3.1429,3,3.5,2.6667,7,6,4,4,1,5.4051,5.4557,4.859,4.3544
65,15,1,3.1429,3,3.5,2.6667,5,7,7,4,6,5.7722,5.6962,5,6.0886
65,16,1,3.1429,3,3.5,2.6667,6,6,7,7,4,4.519,4.7179,5.5513,4.9241
65,17,1,3.1429,3,3.5,2.6667,7,7,7,3,5,5.3038,5.6582,3.9241,4.1139
65,18,1,3.1429,3,3.5,2.6667,7,5,7,4,2,5.6835,4.7342,3.0127,6.0886
65,19,1,3.1429,3,3.5,2.6667,4,4,7,7,5,3.1139,2.7089,5.6282,6.1392
65,20,1,3.1429,3,3.5,2.6667,4,2,7,5,7,3.2785,2.0641,5.0759,6.0127
65,21,1,3.1429,3,3.5,2.6667,1,2,7,7,7,1.8228,2.519,6.0759,6.3165
65,22,1,3.1429,3,3.5,2.6667,1,3,7,7,7,2.6835,2.6835,4.0253,4.4557
65,23,1,3.1429,3,3.5,2.6667,4,3,7,7,7,3.038,2.0253,5.0506,6.2911
65,24,1,3.1429,3,3.5,2.6667,1,2,7,7,7,1.6962,2.3671,6.1772,6.1266
66,1,1,4.4286,4.5,4.25,4.3333,6,3,6,6,1,6.6709,2.2785,6.4304,6.6329
66,2,1,4.4286,4.5,4.25,4.3333,7,3,2,6,1,6.4557,3.3077,5.6329,5.557
66,3,1,4.4286,4.5,4.25,4.3333,7,4,5,6,5,5.9114,3.557,4.359,5.0886
66,4,1,4.4286,4.5,4.25,4.3333,7,2,4,7,1,6.5316,2.3544,6.3291,6.1013
66,5,1,4.4286,4.5,4.25,4.3333,7,2,7,5,7,6.0253,2.7468,5.2436,5.9241
66,6,1,4.4286,4.5,4.25,4.3333,7,6,7,4,7,6.5949,3.9114,3.0513,6.1266
66,7,1,4.4286,4.5,4.25,4.3333,5,6,4,6,4,3.2658,6.1266,5.8228,5.962
66,8,1,4.4286,4.5,4.25,4.3333,1,7,4,6,1,2.4231,6.1282,4.9231,5.2179
66,9,1,4.4286,4.5,4.25,4.3333,1,6,6,6,6,2.9114,4.8462,5.038,4.5696
66,10,1,4.4286,4.5,4.25,4.3333,1,6,7,4,7,2.8228,4.7468,5,4.7722
66,11,1,4.4286,4.5,4.25,4.3333,1,7,7,4,7,4.1013,5.7848,3.3165,5.962
66,12,1,4.4286,4.5,4.25,4.3333,1,7,5,3,7,2.481,6.6456,3.4937,4.6709
66,13,1,4.4286,4.5,4.25,4.3333,7,6,7,6,6,5.6329,5.0886,5.1013,3.9494
66,14,1,4.4286,4.5,4.25,4.3333,7,4,4,4,2,5.4051,5.4557,4.859,4.3544
66,15,1,4.4286,4.5,4.25,4.3333,6,6,5,4,2,5.7722,5.6962,5,6.0886
66,16,1,4.4286,4.5,4.25,4.3333,3,4,5,6,4,4.519,4.7179,5.5513,4.9241
66,17,1,4.4286,4.5,4.25,4.3333,7,4,3,4,1,5.3038,5.6582,3.9241,4.1139
66,18,1,4.4286,4.5,4.25,4.3333,5,7,7,4,7,5.6835,4.7342,3.0127,6.0886
66,19,1,4.4286,4.5,4.25,4.3333,4,4,7,7,7,3.1139,2.7089,5.6282,6.1392
66,20,1,4.4286,4.5,4.25,4.3333,1,2,7,5,7,3.2785,2.0641,5.0759,6.0127
66,21,1,4.4286,4.5,4.25,4.3333,1,3,7,6,7,1.8228,2.519,6.0759,6.3165
66,22,1,4.4286,4.5,4.25,4.3333,1,2,3,3,1,2.6835,2.6835,4.0253,4.4557
66,23,1,4.4286,4.5,4.25,4.3333,1,4,7,7,7,3.038,2.0253,5.0506,6.2911
66,24,1,4.4286,4.5,4.25,4.3333,1,2,4,7,NaN,1.6962,2.3671,6.1772,6.1266
67,1,2,3.1429,3.5,2.25,3.1667,7,5,7,6,7,6.6709,2.2785,6.4304,6.6329
67,2,2,3.1429,3.5,2.25,3.1667,7,5,7,6,7,6.4557,3.3077,5.6329,5.557
67,3,2,3.1429,3.5,2.25,3.1667,7,4,7,4,7,5.9114,3.557,4.359,5.0886
67,4,2,3.1429,3.5,2.25,3.1667,7,4,7,6,7,6.5316,2.3544,6.3291,6.1013
67,5,2,3.1429,3.5,2.25,3.1667,3,3,7,5,4,6.0253,2.7468,5.2436,5.9241
67,6,2,3.1429,3.5,2.25,3.1667,7,5,7,3,7,6.5949,3.9114,3.0513,6.1266
67,7,2,3.1429,3.5,2.25,3.1667,2,6,7,5,7,3.2658,6.1266,5.8228,5.962
67,8,2,3.1429,3.5,2.25,3.1667,4,6,7,4,7,2.4231,6.1282,4.9231,5.2179
67,9,2,3.1429,3.5,2.25,3.1667,3,6,6,6,7,2.9114,4.8462,5.038,4.5696
67,10,2,3.1429,3.5,2.25,3.1667,2,2,5,5,2,2.8228,4.7468,5,4.7722
67,11,2,3.1429,3.5,2.25,3.1667,5,6,7,3,7,4.1013,5.7848,3.3165,5.962
67,12,2,3.1429,3.5,2.25,3.1667,1,7,4,2,5,2.481,6.6456,3.4937,4.6709
67,13,2,3.1429,3.5,2.25,3.1667,7,5,6,7,2,5.6329,5.0886,5.1013,3.9494
67,14,2,3.1429,3.5,2.25,3.1667,6,5,6,6,3,5.4051,5.4557,4.859,4.3544
67,15,2,3.1429,3.5,2.25,3.1667,5,7,7,5,7,5.7722,5.6962,5,6.0886
67,16,2,3.1429,3.5,2.25,3.1667,5,5,5,6,2,4.519,4.7179,5.5513,4.9241
67,17,2,3.1429,3.5,2.25,3.1667,7,6,1,2,1,5.3038,5.6582,3.9241,4.1139
67,18,2,3.1429,3.5,2.25,3.1667,6,6,7,4,7,5.6835,4.7342,3.0127,6.0886
67,19,2,3.1429,3.5,2.25,3.1667,4,3,7,6,3,3.1139,2.7089,5.6282,6.1392
67,20,2,3.1429,3.5,2.25,3.1667,3,4,7,5,2,3.2785,2.0641,5.0759,6.0127
67,21,2,3.1429,3.5,2.25,3.1667,4,6,7,7,7,1.8228,2.519,6.0759,6.3165
67,22,2,3.1429,3.5,2.25,3.1667,3,4,6,4,3,2.6835,2.6835,4.0253,4.4557
67,23,2,3.1429,3.5,2.25,3.1667,2,3,7,5,7,3.038,2.0253,5.0506,6.2911
67,24,2,3.1429,3.5,2.25,3.1667,1,2,7,7,7,1.6962,2.3671,6.1772,6.1266
68,1,2,3.3571,3.5,3,3.3333,7,1,5,5,4,6.6709,2.2785,6.4304,6.6329
68,2,2,3.3571,3.5,3,3.3333,7,2,5,6,3,6.4557,3.3077,5.6329,5.557
68,3,2,3.3571,3.5,3,3.3333,7,2,3,5,1,5.9114,3.557,4.359,5.0886
68,4,2,3.3571,3.5,3,3.3333,7,1,5,7,1,6.5316,2.3544,6.3291,6.1013
68,5,2,3.3571,3.5,3,3.3333,7,1,2,4,1,6.0253,2.7468,5.2436,5.9241
68,6,2,3.3571,3.5,3,3.3333,7,1,5,2,1,6.5949,3.9114,3.0513,6.1266
68,7,2,3.3571,3.5,3,3.3333,3,7,6,5,2,3.2658,6.1266,5.8228,5.962
68,8,2,3.3571,3.5,3,3.3333,1,6,7,6,6,2.4231,6.1282,4.9231,5.2179
68,9,2,3.3571,3.5,3,3.3333,2,3,5,7,3,2.9114,4.8462,5.038,4.5696
68,10,2,3.3571,3.5,3,3.3333,2,4,5,6,2,2.8228,4.7468,5,4.7722
68,11,2,3.3571,3.5,3,3.3333,3,3,6,4,2,4.1013,5.7848,3.3165,5.962
68,12,2,3.3571,3.5,3,3.3333,4,7,5,2,4,2.481,6.6456,3.4937,4.6709
68,13,2,3.3571,3.5,3,3.3333,4,4,2,4,1,5.6329,5.0886,5.1013,3.9494
68,14,2,3.3571,3.5,3,3.3333,7,6,5,6,3,5.4051,5.4557,4.859,4.3544
68,15,2,3.3571,3.5,3,3.3333,6,5,7,5,5,5.7722,5.6962,5,6.0886
68,16,2,3.3571,3.5,3,3.3333,5,5,4,7,1,4.519,4.7179,5.5513,4.9241
68,17,2,3.3571,3.5,3,3.3333,3,6,2,4,3,5.3038,5.6582,3.9241,4.1139
68,18,2,3.3571,3.5,3,3.3333,6,4,7,2,5,5.6835,4.7342,3.0127,6.0886
68,19,2,3.3571,3.5,3,3.3333,3,1,6,7,1,3.1139,2.7089,5.6282,6.1392
68,20,2,3.3571,3.5,3,3.3333,1,1,7,5,6,3.2785,2.0641,5.0759,6.0127
68,21,2,3.3571,3.5,3,3.3333,3,2,7,6,6,1.8228,2.519,6.0759,6.3165
68,22,2,3.3571,3.5,3,3.3333,1,1,4,3,1,2.6835,2.6835,4.0253,4.4557
68,23,2,3.3571,3.5,3,3.3333,3,1,7,7,4,3.038,2.0253,5.0506,6.2911
68,24,2,3.3571,3.5,3,3.3333,1,6,7,7,7,1.6962,2.3671,6.1772,6.1266
69,1,1,4.4286,4.6,4,4.3333,7,3,7,7,5,6.6709,2.2785,6.4304,6.6329
69,2,1,4.4286,4.6,4,4.3333,4,1,7,7,3,6.4557,3.3077,5.6329,5.557
69,3,1,4.4286,4.6,4,4.3333,7,3,7,4,7,5.9114,3.557,4.359,5.0886
69,4,1,4.4286,4.6,4,4.3333,7,1,5,7,2,6.5316,2.3544,6.3291,6.1013
69,5,1,4.4286,4.6,4,4.3333,4,1,7,7,3,6.0253,2.7468,5.2436,5.9241
69,6,1,4.4286,4.6,4,4.3333,7,5,7,7,7,6.5949,3.9114,3.0513,6.1266
69,7,1,4.4286,4.6,4,4.3333,4,7,7,7,7,3.2658,6.1266,5.8228,5.962
69,8,1,4.4286,4.6,4,4.3333,1,7,7,6,7,2.4231,6.1282,4.9231,5.2179
69,9,1,4.4286,4.6,4,4.3333,4,5,6,7,7,2.9114,4.8462,5.038,4.5696
69,10,1,4.4286,4.6,4,4.3333,1,4,5,7,3,2.8228,4.7468,5,4.7722
69,11,1,4.4286,4.6,4,4.3333,3,6,6,7,3,4.1013,5.7848,3.3165,5.962
69,12,1,4.4286,4.6,4,4.3333,1,7,7,2,7,2.481,6.6456,3.4937,4.6709
69,13,1,4.4286,4.6,4,4.3333,5,5,6,7,NaN,5.6329,5.0886,5.1013,3.9494
69,14,1,4.4286,4.6,4,4.3333,5,5,5,6,NaN,5.4051,5.4557,4.859,4.3544
69,15,1,4.4286,4.6,4,4.3333,5,7,7,7,6,5.7722,5.6962,5,6.0886
